ID,DateTime,UserID,Controller,Action,Method,ActionParameters
493818,2020-02-08 14:14:21.593,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":11,""ApplicationID"":null,""Order"":3,""Title"":""Mijn herhaalrecepten"",""FrameTitle"":""Mijn herhaalrecepten"",""URL"":""{Portal.BaseUrl}/Dossier/Paginas/Herhaalrecept_overzicht.aspx"",""Icon"":21,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493819,2020-02-08 14:14:21.623,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":92}"
493820,2020-02-08 14:14:21.623,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":92}"
493821,2020-02-08 14:14:21.623,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":92}"
493822,2020-02-08 14:14:40.250,5,ApplicationMenuItem,UpdateItem,POST,"{""id"":92,""model"":{""ID"":92,""ApplicationMenuCategoryID"":11,""ApplicationID"":null,""Order"":3,""Title"":""Mijn herhaalrecepten"",""FrameTitle"":""Mijn herhaalrecepten"",""URL"":""{Portal.BaseUrl}/Dossier/Paginas/Herhaalrecept_overzicht.aspx"",""Icon"":21,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493823,2020-02-08 14:14:40.310,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":92}"
493824,2020-02-08 14:14:40.310,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":92}"
493825,2020-02-08 14:14:40.310,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":92}"
493826,2020-02-08 14:14:41.547,5,ApplicationMenuCategory,ApplicationIndex,GET,"{""applicationID"":1}"
493828,2020-02-08 14:14:50.873,5,FaqList,Index,GET,{}
